Posting Date;Plant;Material;Quantity
13/05/2025;loc07;10010101;278,600
13/05/2025;loc08;10010101;464,300
13/05/2025;loc30;10010101;3.371,500
13/05/2025;loc09;10010101;7,200
13/05/2025;loc09;10010101;1.366,000
13/05/2025;loc10;10010101;2.077,700
13/05/2025;loc11;10010101;304,800
13/05/2025;loc12;10010101;741,800
13/05/2025;loc12;10010101;1.562,400
13/05/2025;loc12;10010101;628,100
13/05/2025;loc12;10010101;563,400
13/05/2025;loc13;10010101;183,200
13/05/2025;loc13;10010101;278,400
13/05/2025;loc14;10010101;226,500
13/05/2025;loc31;10010101;-3,600
13/05/2025;loc31;10010101;106,400
13/05/2025;loc16;10010101;8,200
13/05/2025;loc16;10010101;524,600
13/05/2025;loc16;10010101;300,000
13/05/2025;loc17;10010101;80,000
13/05/2025;loc17;10010101;40,000
13/05/2025;loc17;10010101;1.485,600
13/05/2025;loc17;10010101;400,000
13/05/2025;loc18;10010101;683,700
13/05/2025;loc19;10010101;457,800
13/05/2025;loc19;10010101;415,000
13/05/2025;loc32;10010101;546,600
13/05/2025;loc32;10010101;1.264,800
13/05/2025;loc32;10010101;564,000
13/05/2025;loc32;10010101;804,700
13/05/2025;loc32;10010101;693,700
13/05/2025;loc32;10010101;585,000
13/05/2025;loc20;10010101;567,800
13/05/2025;loc20;10010101;453,600
13/05/2025;loc20;10010101;30,000
13/05/2025;loc20;10010101;614,200
13/05/2025;loc21;10010101;150,000
13/05/2025;loc21;10010101;1.029,600
13/05/2025;loc22;10010101;230,800
13/05/2025;loc23;10010101;210,400
13/05/2025;loc33;10010101;656,800
13/05/2025;loc24;10010101;286,600
13/05/2025;loc27;10010101;10.140,000
13/05/2025;loc28;10010101;613,200
13/05/2025;loc28;10010101;16,000
14/05/2025;loc02;10010101;92,200
14/05/2025;loc02;10010101;1.271,000
14/05/2025;loc03;10010101;921,600
14/05/2025;loc29;10010101;152,500
14/05/2025;loc04;10010101;133,800
14/05/2025;loc05;10010101;-0,400
14/05/2025;loc05;10010101;748,900
14/05/2025;loc06;10010101;8,000
14/05/2025;loc06;10010101;41,400
14/05/2025;loc07;10010101;20,000
14/05/2025;loc07;10010101;25,000
14/05/2025;loc07;10010101;48,000
14/05/2025;loc08;10010101;8,000
14/05/2025;loc08;10010101;510,500
14/05/2025;loc08;10010101;0,400
14/05/2025;loc30;10010101;-0,600
14/05/2025;loc30;10010101;3.074,500
14/05/2025;loc09;10010101;3.642,500
14/05/2025;loc09;10010101;190,800
14/05/2025;loc10;10010101;1.725,300
14/05/2025;loc11;10010101;251,800
14/05/2025;loc12;10010101;758,300
14/05/2025;loc12;10010101;0,400
14/05/2025;loc13;10010101;196,300
14/05/2025;loc13;10010101;214,400
14/05/2025;loc14;10010101;139,900
14/05/2025;loc31;10010101;158,700
14/05/2025;loc16;10010101;1.680,000
14/05/2025;loc16;10010101;512,100
14/05/2025;loc17;10010101;683,900
14/05/2025;loc17;10010101;1.524,000
14/05/2025;loc18;10010101;331,100
14/05/2025;loc19;10010101;365,100
14/05/2025;loc19;10010101;447,900
14/05/2025;loc19;10010101;3,200
14/05/2025;loc19;10010101;-388,600
14/05/2025;loc19;10010101;388,600
14/05/2025;loc32;10010101;643,500
14/05/2025;loc32;10010101;552,400
14/05/2025;loc32;10010101;1.311,700
14/05/2025;loc32;10010101;518,800
14/05/2025;loc32;10010101;1.974,700
14/05/2025;loc32;10010101;800,500
14/05/2025;loc20;10010101;346,200
14/05/2025;loc20;10010101;326,000
14/05/2025;loc20;10010101;823,000
14/05/2025;loc20;10010101;-0,200
14/05/2025;loc21;10010101;879,400
14/05/2025;loc21;10010101;1.040,000
14/05/2025;loc22;10010101;585,400
14/05/2025;loc23;10010101;216,800
14/05/2025;loc33;10010101;1.422,500
14/05/2025;loc24;10010101;200,000
14/05/2025;loc24;10010101;284,500
14/05/2025;loc27;10010101;23.080,000
14/05/2025;loc28;10010101;1,800
15/05/2025;loc02;10010101;61,800
15/05/2025;loc02;10010101;4,200
15/05/2025;loc03;10010101;10,000
15/05/2025;loc03;10010101;959,800
15/05/2025;loc03;10010101;876,900
15/05/2025;loc29;10010101;23,600
15/05/2025;loc29;10010101;173,100
15/05/2025;loc04;10010101;2,000
15/05/2025;loc06;10010101;104,000
15/05/2025;loc06;10010101;879,100
15/05/2025;loc07;10010101;340,000
15/05/2025;loc08;10010101;640,000
15/05/2025;loc30;10010101;-0,200
15/05/2025;loc30;10010101;2.851,300
15/05/2025;loc09;10010101;1.132,900
15/05/2025;loc09;10010101;51,400
15/05/2025;loc10;10010101;1.784,500
15/05/2025;loc11;10010101;6,000
15/05/2025;loc11;10010101;224,200
15/05/2025;loc12;10010101;-4,000
15/05/2025;loc12;10010101;666,800
15/05/2025;loc12;10010101;160,200
15/05/2025;loc14;10010101;187,200
15/05/2025;loc31;10010101;250,400
15/05/2025;loc16;10010101;746,600
15/05/2025;loc16;10010101;2.286,000
15/05/2025;loc17;10010101;1.817,400
15/05/2025;loc18;10010101;219,600
15/05/2025;loc19;10010101;-0,400
15/05/2025;loc19;10010101;574,400
15/05/2025;loc19;10010101;263,400
15/05/2025;loc32;10010101;671,500
15/05/2025;loc32;10010101;625,600
15/05/2025;loc32;10010101;686,100
15/05/2025;loc32;10010101;850,700
15/05/2025;loc32;10010101;563,700
15/05/2025;loc32;10010101;705,000
15/05/2025;loc20;10010101;297,400
15/05/2025;loc20;10010101;298,100
15/05/2025;loc20;10010101;760,200
15/05/2025;loc21;10010101;822,400
15/05/2025;loc22;10010101;490,200
15/05/2025;loc23;10010101;197,600
15/05/2025;loc33;10010101;2.100,000
15/05/2025;loc33;10010101;920,400
15/05/2025;loc24;10010101;2.150,000
15/05/2025;loc24;10010101;201,400
15/05/2025;loc27;10010101;21.800,000
15/05/2025;loc28;10010101;406,600
15/05/2025;loc28;10010101;60,000
16/05/2025;loc02;10010101;1.060,600
16/05/2025;loc02;10010101;27,100
16/05/2025;loc03;10010101;539,300
16/05/2025;loc03;10010101;341,500
16/05/2025;loc03;10010101;1.095,300
16/05/2025;loc29;10010101;110,400
16/05/2025;loc29;10010101;84,300
16/05/2025;loc29;10010101;-4,200
16/05/2025;loc04;10010101;345,600
16/05/2025;loc05;10010101;299,600
16/05/2025;loc05;10010101;492,300
16/05/2025;loc06;10010101;481,600
16/05/2025;loc07;10010101;673,000
16/05/2025;loc07;10010101;12,000
16/05/2025;loc07;10010101;6,600
16/05/2025;loc08;10010101;419,800
16/05/2025;loc08;10010101;2,600
16/05/2025;loc08;10010101;185,400
16/05/2025;loc30;10010101;1.468,100
16/05/2025;loc30;10010101;-0,800
16/05/2025;loc30;10010101;0,800
16/05/2025;loc09;10010101;316,000
16/05/2025;loc09;10010101;782,900
16/05/2025;loc10;10010101;1.718,500
16/05/2025;loc11;10010101;361,100
16/05/2025;loc11;10010101;202,000
16/05/2025;loc12;10010101;6,000
16/05/2025;loc12;10010101;-4,000
16/05/2025;loc12;10010101;310,300
16/05/2025;loc12;10010101;430,200
16/05/2025;loc12;10010101;-5,000
16/05/2025;loc13;10010101;130,900
16/05/2025;loc13;10010101;138,000
16/05/2025;loc13;10010101;176,300
16/05/2025;loc13;10010101;218,700
16/05/2025;loc13;10010101;22,000
16/05/2025;loc13;10010101;9,400
16/05/2025;loc14;10010101;17,200
16/05/2025;loc14;10010101;160,600
16/05/2025;loc31;10010101;156,700
16/05/2025;loc31;10010101;151,800
16/05/2025;loc31;10010101;330,000
16/05/2025;loc16;10010101;150,000
16/05/2025;loc16;10010101;277,200
16/05/2025;loc17;10010101;460,900
16/05/2025;loc17;10010101;410,000
16/05/2025;loc17;10010101;1.030,000
16/05/2025;loc18;10010101;269,300
16/05/2025;loc19;10010101;948,000
16/05/2025;loc19;10010101;129,900
16/05/2025;loc19;10010101;8,800
16/05/2025;loc19;10010101;9,200
16/05/2025;loc19;10010101;-0,400
16/05/2025;loc32;10010101;532,900
16/05/2025;loc32;10010101;499,000
16/05/2025;loc32;10010101;665,700
16/05/2025;loc32;10010101;687,900
16/05/2025;loc32;10010101;503,700
16/05/2025;loc32;10010101;591,800
16/05/2025;loc32;10010101;5,600
16/05/2025;loc20;10010101;204,200
16/05/2025;loc20;10010101;50,000
16/05/2025;loc20;10010101;660,000
16/05/2025;loc20;10010101;205,200
16/05/2025;loc20;10010101;51,000
16/05/2025;loc20;10010101;150,000
16/05/2025;loc20;10010101;6,000
16/05/2025;loc21;10010101;100,000
16/05/2025;loc21;10010101;1.051,900
16/05/2025;loc22;10010101;502,200
16/05/2025;loc22;10010101;7,600
16/05/2025;loc23;10010101;212,100
16/05/2025;loc33;10010101;1.481,300
16/05/2025;loc24;10010101;110,000
16/05/2025;loc24;10010101;196,800
16/05/2025;loc27;10010101;22.580,000
16/05/2025;loc28;10010101;518,600
16/05/2025;loc28;10010101;2,000
17/05/2025;loc30;10010101;-0,600
17/05/2025;loc31;10010101;230,700
17/05/2025;loc31;10010101;-4,000
17/05/2025;loc31;10010101;230,700
17/05/2025;loc31;10010101;-230,700
17/05/2025;loc19;10010101;-1,600
17/05/2025;loc32;10010101;-3,600
17/05/2025;loc27;10010101;41.900,000
18/05/2025;loc27;10010101;23.700,000
19/05/2025;loc02;10010101;96,400
19/05/2025;loc02;10010101;25,100
19/05/2025;loc03;10010101;1.468,600
19/05/2025;loc03;10010101;1.351,100
19/05/2025;loc29;10010101;22,800
19/05/2025;loc29;10010101;193,200
19/05/2025;loc04;10010101;349,400
19/05/2025;loc04;10010101;48,800
19/05/2025;loc04;10010101;36,000
19/05/2025;loc05;10010101;819,400
19/05/2025;loc06;10010101;771,600
19/05/2025;loc07;10010101;185,400
19/05/2025;loc07;10010101;55,600
19/05/2025;loc08;10010101;512,800
19/05/2025;loc09;10010101;-10,400
19/05/2025;loc09;10010101;1.028,500
19/05/2025;loc09;10010101;47,200
19/05/2025;loc10;10010101;1.741,100
19/05/2025;loc11;10010101;289,200
19/05/2025;loc12;10010101;4,000
19/05/2025;loc12;10010101;782,700
19/05/2025;loc12;10010101;1.441,800
19/05/2025;loc13;10010101;187,500
19/05/2025;loc13;10010101;279,400
19/05/2025;loc14;10010101;65,800
19/05/2025;loc14;10010101;-0,200
19/05/2025;loc16;10010101;671,000
19/05/2025;loc16;10010101;100,000
19/05/2025;loc17;10010101;756,500
19/05/2025;loc18;10010101;274,600
19/05/2025;loc19;10010101;464,000
19/05/2025;loc19;10010101;442,100
19/05/2025;loc32;10010101;1.150,700
19/05/2025;loc32;10010101;841,100
19/05/2025;loc32;10010101;-4,400
19/05/2025;loc32;10010101;958,400
19/05/2025;loc32;10010101;802,600
19/05/2025;loc32;10010101;664,500
19/05/2025;loc32;10010101;1.093,000
19/05/2025;loc20;10010101;503,500
19/05/2025;loc20;10010101;484,100
19/05/2025;loc20;10010101;640,800
19/05/2025;loc21;10010101;1.102,600
19/05/2025;loc22;10010101;11,600
19/05/2025;loc22;10010101;611,300
19/05/2025;loc23;10010101;175,100
19/05/2025;loc33;10010101;1.042,500
19/05/2025;loc24;10010101;400,000
19/05/2025;loc24;10010101;291,000
19/05/2025;loc27;10010101;41.040,000
19/05/2025;loc28;10010101;0,200
19/05/2025;loc28;10010101;382,400
20/05/2025;loc02;10010101;1,600
20/05/2025;loc02;10010101;48,000
20/05/2025;loc03;10010101;-10,000
20/05/2025;loc03;10010101;525,600
20/05/2025;loc03;10010101;778,700
20/05/2025;loc29;10010101;151,200
20/05/2025;loc04;10010101;134,800
20/05/2025;loc05;10010101;-1,200
20/05/2025;loc05;10010101;759,100
20/05/2025;loc06;10010101;573,800
20/05/2025;loc07;10010101;57,800
20/05/2025;loc08;10010101;529,200
20/05/2025;loc30;10010101;10,000
20/05/2025;loc30;10010101;3.549,900
20/05/2025;loc30;10010101;4.294,900
20/05/2025;loc30;10010101;-2,100
20/05/2025;loc09;10010101;57,200
20/05/2025;loc09;10010101;1.221,900
20/05/2025;loc10;10010101;2.538,200
20/05/2025;loc11;10010101;285,400
20/05/2025;loc12;10010101;702,600
20/05/2025;loc12;10010101;520,000
20/05/2025;loc13;10010101;225,000
20/05/2025;loc13;10010101;212,300
20/05/2025;loc14;10010101;163,000
20/05/2025;loc31;10010101;89,200
20/05/2025;loc16;10010101;600,200
20/05/2025;loc16;10010101;200,000
20/05/2025;loc16;10010101;5,200
20/05/2025;loc17;10010101;813,000
20/05/2025;loc17;10010101;200,000
20/05/2025;loc17;10010101;160,000
20/05/2025;loc18;10010101;316,800
20/05/2025;loc19;10010101;751,600
20/05/2025;loc19;10010101;-0,200
20/05/2025;loc32;10010101;1.218,000
20/05/2025;loc32;10010101;843,600
20/05/2025;loc32;10010101;809,400
20/05/2025;loc32;10010101;799,200
20/05/2025;loc32;10010101;773,500
20/05/2025;loc32;10010101;757,400
20/05/2025;loc32;10010101;-23,200
20/05/2025;loc32;10010101;2,000
20/05/2025;loc20;10010101;100,000
20/05/2025;loc20;10010101;377,400
20/05/2025;loc20;10010101;0,200
20/05/2025;loc20;10010101;377,800
20/05/2025;loc20;10010101;544,200
20/05/2025;loc21;10010101;1.582,400
20/05/2025;loc22;10010101;403,600
20/05/2025;loc22;10010101;80,800
20/05/2025;loc23;10010101;233,300
20/05/2025;loc33;10010101;834,700
20/05/2025;loc24;10010101;294,200
20/05/2025;loc27;10010101;79,800
20/05/2025;loc27;10010101;79,800
20/05/2025;loc27;10010101;60,600
20/05/2025;loc27;10010101;-220,200
20/05/2025;loc27;10010101;79,800
20/05/2025;loc27;10010101;-79,800
20/05/2025;loc27;10010101;18.750,000
20/05/2025;loc27;10010101;-18.750,000
20/05/2025;loc27;10010101;18.750,000
20/05/2025;loc28;10010101;581,400
20/05/2025;loc28;10010101;70,000
21/05/2025;loc02;10010101;116,000
21/05/2025;loc02;10010101;1.501,200
21/05/2025;loc03;10010101;1.165,500
21/05/2025;loc03;10010101;948,400
21/05/2025;loc29;10010101;158,400
21/05/2025;loc04;10010101;17,000
21/05/2025;loc05;10010101;644,400
21/05/2025;loc05;10010101;-1,200
21/05/2025;loc06;10010101;633,800
21/05/2025;loc07;10010101;42,000
21/05/2025;loc08;10010101;530,200
21/05/2025;loc30;10010101;3.503,700
21/05/2025;loc09;10010101;1.245,800
21/05/2025;loc09;10010101;66,400
21/05/2025;loc10;10010101;1.880,800
21/05/2025;loc11;10010101;-0,400
21/05/2025;loc11;10010101;202,000
21/05/2025;loc12;10010101;-1,400
21/05/2025;loc12;10010101;90,000
21/05/2025;loc12;10010101;697,500
21/05/2025;loc13;10010101;435,200
21/05/2025;loc13;10010101;170,500
21/05/2025;loc14;10010101;139,700
21/05/2025;loc31;10010101;59,200
21/05/2025;loc16;10010101;411,700
21/05/2025;loc17;10010101;776,300
21/05/2025;loc17;10010101;60,000
21/05/2025;loc18;10010101;385,000
21/05/2025;loc19;10010101;693,200
21/05/2025;loc19;10010101;383,500
21/05/2025;loc19;10010101;-4,600
21/05/2025;loc19;10010101;8,300
21/05/2025;loc19;10010101;376,600
21/05/2025;loc32;10010101;710,000
21/05/2025;loc32;10010101;593,000
21/05/2025;loc32;10010101;799,600
21/05/2025;loc32;10010101;738,700
21/05/2025;loc32;10010101;900,200
21/05/2025;loc32;10010101;638,900
21/05/2025;loc20;10010101;634,100
21/05/2025;loc20;10010101;305,000
21/05/2025;loc20;10010101;353,800
21/05/2025;loc21;10010101;260,000
21/05/2025;loc21;10010101;860,800
21/05/2025;loc22;10010101;404,900
21/05/2025;loc23;10010101;224,600
21/05/2025;loc33;10010101;160,000
21/05/2025;loc33;10010101;2.090,200
21/05/2025;loc24;10010101;220,000
21/05/2025;loc24;10010101;227,800
21/05/2025;loc27;10010101;17.000,000
21/05/2025;loc28;10010101;19,800
21/05/2025;loc28;10010101;205,200
22/05/2025;loc02;10010101;4,200
22/05/2025;loc02;10010101;68,800
22/05/2025;loc03;10010101;1.183,400
22/05/2025;loc03;10010101;980,300
22/05/2025;loc29;10010101;51,800
22/05/2025;loc29;10010101;205,100
22/05/2025;loc04;10010101;0,600
22/05/2025;loc04;10010101;502,600
22/05/2025;loc05;10010101;452,000
22/05/2025;loc06;10010101;201,700
22/05/2025;loc07;10010101;12,200
22/05/2025;loc07;10010101;27,600
22/05/2025;loc07;10010101;96,100
22/05/2025;loc07;10010101;524,200
22/05/2025;loc08;10010101;3,000
22/05/2025;loc08;10010101;669,400
22/05/2025;loc30;10010101;2.766,400
22/05/2025;loc30;10010101;11,400
22/05/2025;loc30;10010101;-12,200
22/05/2025;loc09;10010101;943,400
22/05/2025;loc09;10010101;134,600
22/05/2025;loc10;10010101;2.234,500
22/05/2025;loc11;10010101;272,000
22/05/2025;loc12;10010101;180,600
22/05/2025;loc12;10010101;544,600
22/05/2025;loc13;10010101;197,400
22/05/2025;loc14;10010101;191,800
22/05/2025;loc31;10010101;150,000
22/05/2025;loc31;10010101;348,900
22/05/2025;loc16;10010101;655,400
22/05/2025;loc16;10010101;2.800,000
22/05/2025;loc17;10010101;865,300
22/05/2025;loc17;10010101;2.570,000
22/05/2025;loc18;10010101;0,200
22/05/2025;loc18;10010101;402,300
22/05/2025;loc19;10010101;431,100
22/05/2025;loc19;10010101;771,500
22/05/2025;loc20;10010101;1.559,600
22/05/2025;loc20;10010101;307,600
22/05/2025;loc20;10010101;389,900
22/05/2025;loc21;10010101;20,000
22/05/2025;loc21;10010101;1.014,400
22/05/2025;loc22;10010101;551,800
22/05/2025;loc22;10010101;1,600
22/05/2025;loc23;10010101;287,300
22/05/2025;loc33;10010101;672,400
22/05/2025;loc33;10010101;4.400,000
22/05/2025;loc24;10010101;1.300,000
22/05/2025;loc24;10010101;192,000
22/05/2025;loc27;10010101;11.130,000
22/05/2025;loc28;10010101;285,600
23/05/2025;loc02;10010101;29,900
23/05/2025;loc02;10010101;1.130,200
23/05/2025;loc03;10010101;937,100
23/05/2025;loc03;10010101;782,500
23/05/2025;loc29;10010101;142,200
23/05/2025;loc05;10010101;0,800
23/05/2025;loc05;10010101;329,300
23/05/2025;loc06;10010101;688,900
23/05/2025;loc07;10010101;3,800
23/05/2025;loc08;10010101;534,400
23/05/2025;loc30;10010101;-0,500
23/05/2025;loc30;10010101;2.347,300
23/05/2025;loc09;10010101;787,900
23/05/2025;loc09;10010101;233,400
23/05/2025;loc10;10010101;3.727,200
23/05/2025;loc11;10010101;213,600
23/05/2025;loc11;10010101;625,000
23/05/2025;loc12;10010101;377,400
23/05/2025;loc12;10010101;-3,600
23/05/2025;loc12;10010101;5,000
23/05/2025;loc12;10010101;440,200
23/05/2025;loc13;10010101;290,300
23/05/2025;loc13;10010101;171,300
23/05/2025;loc13;10010101;239,500
23/05/2025;loc14;10010101;124,700
23/05/2025;loc14;10010101;2,200
23/05/2025;loc31;10010101;114,200
23/05/2025;loc31;10010101;100,000
23/05/2025;loc31;10010101;20,000
23/05/2025;loc31;10010101;229,200
23/05/2025;loc16;10010101;60,000
23/05/2025;loc16;10010101;356,300
23/05/2025;loc16;10010101;0,200
23/05/2025;loc17;10010101;636,400
23/05/2025;loc17;10010101;360,000
23/05/2025;loc17;10010101;3,800
23/05/2025;loc17;10010101;150,000
23/05/2025;loc18;10010101;483,700
23/05/2025;loc19;10010101;184,900
23/05/2025;loc19;10010101;658,300
23/05/2025;loc19;10010101;-20,000
23/05/2025;loc32;10010101;673,000
23/05/2025;loc32;10010101;740,700
23/05/2025;loc32;10010101;1.099,200
23/05/2025;loc32;10010101;1.384,600
23/05/2025;loc32;10010101;823,200
23/05/2025;loc32;10010101;691,400
23/05/2025;loc32;10010101;713,200
23/05/2025;loc32;10010101;741,400
23/05/2025;loc32;10010101;842,000
23/05/2025;loc32;10010101;1.271,500
23/05/2025;loc32;10010101;997,400
23/05/2025;loc32;10010101;1.234,800
23/05/2025;loc20;10010101;6,300
23/05/2025;loc20;10010101;193,500
23/05/2025;loc20;10010101;31,000
23/05/2025;loc20;10010101;171,800
23/05/2025;loc20;10010101;49,000
23/05/2025;loc21;10010101;547,200
23/05/2025;loc22;10010101;351,900
23/05/2025;loc23;10010101;176,900
23/05/2025;loc33;10010101;1.835,400
23/05/2025;loc24;10010101;50,000
23/05/2025;loc24;10010101;185,500
23/05/2025;loc27;10010101;26.920,000
23/05/2025;loc28;10010101;4,000
23/05/2025;loc28;10010101;30,000
23/05/2025;loc28;10010101;601,200
24/05/2025;loc06;10010101;13,400
24/05/2025;loc06;10010101;811,100
24/05/2025;loc30;10010101;-0,400
24/05/2025;loc31;10010101;144,600
24/05/2025;loc19;10010101;-1,200
24/05/2025;loc19;10010101;-0,800
24/05/2025;loc27;10010101;6.800,000
25/05/2025;loc27;10010101;22.410,000
26/05/2025;loc02;10010101;213,400
26/05/2025;loc02;10010101;20,200
26/05/2025;loc03;10010101;1.720,300
26/05/2025;loc03;10010101;1.471,900
26/05/2025;loc29;10010101;264,700
26/05/2025;loc04;10010101;12,000
26/05/2025;loc04;10010101;331,000
26/05/2025;loc05;10010101;896,500
26/05/2025;loc05;10010101;0,600
26/05/2025;loc05;10010101;10,000
26/05/2025;loc07;10010101;48,000
26/05/2025;loc07;10010101;123,800
26/05/2025;loc08;10010101;532,500
26/05/2025;loc30;10010101;1,400
26/05/2025;loc30;10010101;5.789,400
26/05/2025;loc09;10010101;1.238,000
26/05/2025;loc09;10010101;61,200
26/05/2025;loc10;10010101;4,800
26/05/2025;loc10;10010101;2.208,700
26/05/2025;loc11;10010101;78,600
26/05/2025;loc12;10010101;1.002,700
26/05/2025;loc12;10010101;1.910,700
26/05/2025;loc13;10010101;219,000
26/05/2025;loc13;10010101;185,700
26/05/2025;loc14;10010101;213,300
26/05/2025;loc16;10010101;140,000
26/05/2025;loc16;10010101;802,300
26/05/2025;loc17;10010101;40,000
26/05/2025;loc17;10010101;709,400
26/05/2025;loc17;10010101;-0,400
26/05/2025;loc18;10010101;475,100
26/05/2025;loc19;10010101;10,000
26/05/2025;loc19;10010101;518,900
26/05/2025;loc19;10010101;567,400
26/05/2025;loc32;10010101;1.337,700
26/05/2025;loc32;10010101;1.235,000
26/05/2025;loc32;10010101;1.483,300
26/05/2025;loc32;10010101;1.467,700
26/05/2025;loc32;10010101;1.648,100
26/05/2025;loc32;10010101;1.613,800
26/05/2025;loc20;10010101;570,500
26/05/2025;loc20;10010101;554,600
26/05/2025;loc20;10010101;0,100
26/05/2025;loc20;10010101;1.247,400
26/05/2025;loc21;10010101;1.257,300
26/05/2025;loc21;10010101;80,000
26/05/2025;loc22;10010101;413,200
26/05/2025;loc22;10010101;0,200
26/05/2025;loc23;10010101;296,700
26/05/2025;loc33;10010101;1.013,400
26/05/2025;loc24;10010101;364,100
26/05/2025;loc24;10010101;200,000
26/05/2025;loc27;10010101;25.380,000
26/05/2025;loc28;10010101;185,400
27/05/2025;loc02;10010101;91,700
27/05/2025;loc02;10010101;0,200
27/05/2025;loc02;10010101;1.190,400
27/05/2025;loc03;10010101;1.365,200
27/05/2025;loc03;10010101;1.324,300
27/05/2025;loc29;10010101;171,400
27/05/2025;loc04;10010101;1,400
27/05/2025;loc05;10010101;7,700
27/05/2025;loc05;10010101;889,800
27/05/2025;loc06;10010101;263,700
27/05/2025;loc07;10010101;108,800
27/05/2025;loc07;10010101;-0,600
27/05/2025;loc08;10010101;300,000
27/05/2025;loc08;10010101;399,600
27/05/2025;loc30;10010101;6,000
27/05/2025;loc30;10010101;-1,800
27/05/2025;loc09;10010101;102,800
27/05/2025;loc09;10010101;927,000
27/05/2025;loc10;10010101;3.584,800
27/05/2025;loc11;10010101;65,700
27/05/2025;loc12;10010101;30,000
27/05/2025;loc12;10010101;1.189,800
27/05/2025;loc12;10010101;-0,200
27/05/2025;loc13;10010101;336,400
27/05/2025;loc13;10010101;181,300
27/05/2025;loc14;10010101;102,100
27/05/2025;loc31;10010101;49,300
27/05/2025;loc16;10010101;1.020,000
27/05/2025;loc16;10010101;0,800
27/05/2025;loc16;10010101;767,800
27/05/2025;loc16;10010101;0,600
27/05/2025;loc17;10010101;160,000
27/05/2025;loc17;10010101;776,200
27/05/2025;loc17;10010101;652,000
27/05/2025;loc18;10010101;322,000
27/05/2025;loc19;10010101;453,900
27/05/2025;loc19;10010101;-0,400
27/05/2025;loc19;10010101;8,800
27/05/2025;loc32;10010101;1.592,000
27/05/2025;loc32;10010101;2.015,200
27/05/2025;loc32;10010101;1.520,700
27/05/2025;loc32;10010101;1.771,000
27/05/2025;loc32;10010101;2.142,700
27/05/2025;loc32;10010101;1.884,400
27/05/2025;loc20;10010101;527,100
27/05/2025;loc20;10010101;0,200
27/05/2025;loc20;10010101;593,400
27/05/2025;loc20;10010101;0,400
27/05/2025;loc20;10010101;652,000
27/05/2025;loc21;10010101;100,000
27/05/2025;loc21;10010101;1.185,300
27/05/2025;loc22;10010101;250,000
27/05/2025;loc22;10010101;478,000
27/05/2025;loc23;10010101;214,600
27/05/2025;loc33;10010101;300,000
27/05/2025;loc33;10010101;1.994,400
27/05/2025;loc24;10010101;303,600
27/05/2025;loc27;10010101;17.330,000
27/05/2025;loc28;10010101;25,600
27/05/2025;loc28;10010101;800,600
28/05/2025;loc02;10010101;152,000
28/05/2025;loc02;10010101;242,000
28/05/2025;loc03;10010101;1.249,200
28/05/2025;loc03;10010101;1.101,200
28/05/2025;loc29;10010101;114,000
28/05/2025;loc29;10010101;214,100
28/05/2025;loc04;10010101;169,800
28/05/2025;loc05;10010101;897,700
28/05/2025;loc06;10010101;221,000
28/05/2025;loc07;10010101;248,400
28/05/2025;loc07;10010101;209,000
28/05/2025;loc08;10010101;537,500
28/05/2025;loc30;10010101;-2,200
28/05/2025;loc30;10010101;5.079,000
28/05/2025;loc30;10010101;5.575,100
28/05/2025;loc09;10010101;30,400
28/05/2025;loc09;10010101;3.414,400
28/05/2025;loc10;10010101;4.345,400
28/05/2025;loc11;10010101;39,000
28/05/2025;loc12;10010101;998,600
28/05/2025;loc12;10010101;-0,600
28/05/2025;loc13;10010101;318,900
28/05/2025;loc13;10010101;235,400
28/05/2025;loc14;10010101;142,200
28/05/2025;loc31;10010101;99,800
28/05/2025;loc16;10010101;727,600
28/05/2025;loc16;10010101;288,000
28/05/2025;loc17;10010101;412,000
28/05/2025;loc17;10010101;670,800
28/05/2025;loc17;10010101;80,000
28/05/2025;loc18;10010101;256,500
28/05/2025;loc18;10010101;0,600
28/05/2025;loc19;10010101;456,300
28/05/2025;loc19;10010101;529,500
28/05/2025;loc19;10010101;-10,800
28/05/2025;loc19;10010101;458,800
28/05/2025;loc32;10010101;2.740,600
28/05/2025;loc32;10010101;1.994,700
28/05/2025;loc32;10010101;1,800
28/05/2025;loc32;10010101;2.556,500
28/05/2025;loc32;10010101;2.025,800
28/05/2025;loc32;10010101;1.318,700
28/05/2025;loc32;10010101;10,000
28/05/2025;loc32;10010101;1.497,400
28/05/2025;loc20;10010101;718,600
28/05/2025;loc20;10010101;1.010,000
28/05/2025;loc20;10010101;687,000
28/05/2025;loc20;10010101;140,200
28/05/2025;loc21;10010101;919,400
28/05/2025;loc21;10010101;1,800
28/05/2025;loc21;10010101;300,000
28/05/2025;loc22;10010101;363,500
28/05/2025;loc23;10010101;267,800
28/05/2025;loc33;10010101;1.736,200
28/05/2025;loc24;10010101;300,800
28/05/2025;loc24;10010101;170,000
28/05/2025;loc27;10010101;320,000
28/05/2025;loc27;10010101;-320,000
28/05/2025;loc27;10010101;22.180,000
28/05/2025;loc28;10010101;100,000
28/05/2025;loc28;10010101;68,200
29/05/2025;loc02;10010101;0,400
29/05/2025;loc02;10010101;297,400
29/05/2025;loc03;10010101;0,800
29/05/2025;loc03;10010101;718,000
29/05/2025;loc03;10010101;460,900
29/05/2025;loc03;10010101;398,900
29/05/2025;loc03;10010101;1.000,600
29/05/2025;loc29;10010101;22,600
29/05/2025;loc29;10010101;34,200
